,kingdom,phylum,cls,order,family,genus,species,common_name,filepath,class
152,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/14607452_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
153,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689179_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
154,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689172_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
155,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689170_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
156,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/14607466_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
157,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/14607459_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
158,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/28657535_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
159,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/28657538_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
160,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689174_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
161,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689184_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
162,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689187_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
163,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689160_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
164,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689165_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
165,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/14607463_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
166,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689186_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
167,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689181_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
168,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/14607461_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
169,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689166_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
170,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689176_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
171,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689162_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
172,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/14607453_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
173,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/28657537_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
174,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689178_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
175,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689183_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
176,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689167_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
177,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689185_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
178,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/29689180_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
179,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,dracula ant,2024-03-20/14607460_491832_eol-full-size-copy.jpg,Adetomyrma venatrix
180,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548208_47043290_eol-full-size-copy.jpg,Drepanis coccinea
181,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548174_47043290_eol-full-size-copy.jpg,Drepanis coccinea
182,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548212_47043290_eol-full-size-copy.jpg,Drepanis coccinea
183,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548178_47043290_eol-full-size-copy.jpg,Drepanis coccinea
184,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548215_47043290_eol-full-size-copy.jpg,Drepanis coccinea
185,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328568_47043290_eol-full-size-copy.jpg,Drepanis coccinea
186,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548196_47043290_eol-full-size-copy.jpg,Drepanis coccinea
187,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548177_47043290_eol-full-size-copy.jpg,Drepanis coccinea
188,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548210_47043290_eol-full-size-copy.jpg,Drepanis coccinea
189,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328571_47043290_eol-full-size-copy.jpg,Drepanis coccinea
190,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548203_47043290_eol-full-size-copy.jpg,Drepanis coccinea
191,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548197_47043290_eol-full-size-copy.jpg,Drepanis coccinea
192,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548186_47043290_eol-full-size-copy.jpg,Drepanis coccinea
193,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328575_47043290_eol-full-size-copy.jpg,Drepanis coccinea
194,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328582_47043290_eol-full-size-copy.jpg,Drepanis coccinea
195,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328579_47043290_eol-full-size-copy.jpg,Drepanis coccinea
196,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328577_47043290_eol-full-size-copy.jpg,Drepanis coccinea
197,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328578_47043290_eol-full-size-copy.jpg,Drepanis coccinea
198,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328564_47043290_eol-full-size-copy.jpg,Drepanis coccinea
199,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548195_47043290_eol-full-size-copy.jpg,Drepanis coccinea
200,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548188_47043290_eol-full-size-copy.jpg,Drepanis coccinea
201,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328567_47043290_eol-full-size-copy.jpg,Drepanis coccinea
202,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328584_47043290_eol-full-size-copy.jpg,Drepanis coccinea
203,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548185_47043290_eol-full-size-copy.jpg,Drepanis coccinea
204,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548190_47043290_eol-full-size-copy.jpg,Drepanis coccinea
205,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548206_47043290_eol-full-size-copy.jpg,Drepanis coccinea
206,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328574_47043290_eol-full-size-copy.jpg,Drepanis coccinea
207,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/21328570_47043290_eol-full-size-copy.jpg,Drepanis coccinea
208,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548175_47043290_eol-full-size-copy.jpg,Drepanis coccinea
209,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Iiwi,2024-03-20/29548202_47043290_eol-full-size-copy.jpg,Drepanis coccinea
210,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232818_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
211,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581284_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
212,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232827_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
213,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232821_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
214,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232825_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
215,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232822_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
216,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232812_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
217,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232816_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
218,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232809_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
219,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232808_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
220,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232824_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
221,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232811_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
222,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581283_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
223,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581282_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
224,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232807_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
225,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232823_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
226,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581281_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
227,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232820_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
228,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581290_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
229,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232817_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
230,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232819_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
231,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232813_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
232,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232810_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
233,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581286_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
234,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232826_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
235,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581288_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
236,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581285_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
237,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581287_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
238,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/21232814_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
239,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hemigomphus,theischingeri,Rainforest Vicetail,2024-03-20/29581289_1033999_eol-full-size-copy.jpg,Hemigomphus theischingeri
240,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/20315204_46561012_eol-full-size-copy.jpg,Myliobatis goodei
241,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264284_46561012_eol-full-size-copy.jpg,Myliobatis goodei
242,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264296_46561012_eol-full-size-copy.jpg,Myliobatis goodei
243,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/20315199_46561012_eol-full-size-copy.jpg,Myliobatis goodei
244,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/20315200_46561012_eol-full-size-copy.jpg,Myliobatis goodei
245,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264291_46561012_eol-full-size-copy.jpg,Myliobatis goodei
246,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28070585_46561012_eol-full-size-copy.jpg,Myliobatis goodei
247,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264287_46561012_eol-full-size-copy.jpg,Myliobatis goodei
248,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/20315205_46561012_eol-full-size-copy.jpg,Myliobatis goodei
249,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28070583_46561012_eol-full-size-copy.jpg,Myliobatis goodei
250,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264293_46561012_eol-full-size-copy.jpg,Myliobatis goodei
251,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28070584_46561012_eol-full-size-copy.jpg,Myliobatis goodei
252,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28070586_46561012_eol-full-size-copy.jpg,Myliobatis goodei
253,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28477953_46561012_eol-full-size-copy.jpg,Myliobatis goodei
254,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264292_46561012_eol-full-size-copy.jpg,Myliobatis goodei
255,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28477954_46561012_eol-full-size-copy.jpg,Myliobatis goodei
256,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/20315208_46561012_eol-full-size-copy.jpg,Myliobatis goodei
257,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264288_46561012_eol-full-size-copy.jpg,Myliobatis goodei
258,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28070592_46561012_eol-full-size-copy.jpg,Myliobatis goodei
259,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264282_46561012_eol-full-size-copy.jpg,Myliobatis goodei
260,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/20315203_46561012_eol-full-size-copy.jpg,Myliobatis goodei
261,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/20315207_46561012_eol-full-size-copy.jpg,Myliobatis goodei
262,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28477956_46561012_eol-full-size-copy.jpg,Myliobatis goodei
263,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264295_46561012_eol-full-size-copy.jpg,Myliobatis goodei
264,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28264294_46561012_eol-full-size-copy.jpg,Myliobatis goodei
265,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28477952_46561012_eol-full-size-copy.jpg,Myliobatis goodei
266,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28070587_46561012_eol-full-size-copy.jpg,Myliobatis goodei
267,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28477951_46561012_eol-full-size-copy.jpg,Myliobatis goodei
268,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/20315202_46561012_eol-full-size-copy.jpg,Myliobatis goodei
269,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Myliobatis,goodei,southern eagle ray,2024-03-20/28070588_46561012_eol-full-size-copy.jpg,Myliobatis goodei
270,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American dab,2024-03-20/20124498_46570095_eol-full-size-copy.jpg,Hippoglossoides platessoides
271,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American dab,2024-03-20/10805615_46570095_eol-full-size-copy.jpg,Hippoglossoides platessoides
272,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American dab,2024-03-20/20124503_46570095_eol-full-size-copy.jpg,Hippoglossoides platessoides
273,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American dab,2024-03-20/20124494_46570095_eol-full-size-copy.jpg,Hippoglossoides platessoides
274,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American dab,2024-03-20/28744897_46570095_eol-full-size-copy.jpg,Hippoglossoides platessoides
275,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American dab,2024-03-20/27808049_46570095_eol-full-size-copy.jpg,Hippoglossoides platessoides
